sub	session	condition	category	word	rt	log_rt	ft_distance	ppmi_distance	w_one_frequency	w_one_log10_frequency	w_one_length	w_two_frequency	w_two_log10_frequency	w_two_length	
011	2	1.5	Ruecken	Bauch	1589.99999999999	7.3721180283377805	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
012	3	1.0	Ruecken	Bauch	2043.33333333333	7.6228270169578725	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
013	1	1.5	Ruecken	Bauch	2056.66666666666	7.629327933725783	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
014	2	1.0	Ruecken	Brust	1536.83550362996	7.33813118961858	0.70225790143013	0.7569320569719351	20468	4.31107540830008	5	56409	4.7513484007654325	7	
015	3	1.0	Ruecken	Bauch	1824.93506838872	7.5098475010422225	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
016	3	0.5	Ruecken	Bauch	1563.33333333333	7.355215027126306	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
017	2	1.5	Ruecken	Brust	1923.33333333333	7.562334866392822	0.70225790143013	0.7569320569719351	20468	4.31107540830008	5	56409	4.7513484007654325	7	
018	1	0.5	Ruecken	Bauch	1923.33333333333	7.562334866392822	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
019	1	1.5	Ruecken	Rippen	2911.21211583976	7.976668248641667	0.7286617755889893	0.8363972212507457	3125	3.494850021680094	6	56409	4.7513484007654325	7	
020	2	1.0	Ruecken	Bauch	1576.66666666666	7.363702241238133	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
021	3	0.5	Ruecken	Bauch	1910.0	7.555381944240273	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
022	3	1.0	Ruecken	Bauch	1456.66666666666	7.284592262744806	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
023	1	0.5	Ruecken	Bauch	1971.34632261038	7.586979139728176	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
024	2	1.5	Ruecken	Bauch	1643.33333333333	7.405090312565626	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
103	1	1.5	Ruecken	Bauch	1843.33333333333	7.519873154229998	0.6333370953798294	0.763147963709897	20705	4.316075234838397	5	56409	4.7513484007654325	7	
001	2	1.5	Saege	Hammer	1602.95671521394	7.380228802534875	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
002	1	0.5	Saege	Werkzeug	1286.51948834776	7.1604727690041186	0.5481045544147491	0.7949675303629284	11564	4.06310808299862	8	1666	3.2216749970707688	5	
005	3	1.5	Saege	Zollstock	2627.83549476558	7.874296249461166	0.7429031729698181	0.821828423924565	269	2.429752280002408	9	1666	3.2216749970707688	5	
006	2	1.5	Saege	Holz	1895.77922365726	7.5479125813262025	0.47829127311706543	0.8048120541822967	31063	4.492243396676789	4	1666	3.2216749970707688	5	
007	3	1.0	Saege	Hammer	993.696979904442	6.902438147966408	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
008	1	0.5	Saege	Beil	1469.99999999999	7.293697720601431	0.7252049446105957	0.8282938045656341	1253	3.0979510709941502	4	1666	3.2216749970707688	5	
009	2	0.5	Saege	Hammer	2849.81384794036	7.955359793178833	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
011	1	1.0	Saege	Schraubenzieher	3016.66666666666	8.012239184807328	0.4796518087387085	0.7919886991019246	889	2.9489017609702137	15	1666	3.2216749970707688	5	
012	2	0.5	Saege	Hammer	1258.18182624034	7.138217444776536	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
013	3	1.0	Saege	Holz	1895.77922365726	7.5479125813262025	0.47829127311706543	0.8048120541822967	31063	4.492243396676789	4	1666	3.2216749970707688	5	
014	1	0.5	Saege	Bohrmaschine	2310.0	7.745435610274381	0.4336785674095154	0.7878327556282183	535	2.7283537820212285	12	1666	3.2216749970707688	5	
015	2	0.5	Saege	Bohrer	4150.0	8.33110454805304	0.4315994381904602	0.7583218460268307	1627	3.2113875529368587	6	1666	3.2216749970707688	5	
016	2	1.5	Saege	Schraube	3100.12986322255	8.039521796076723	0.507432758808136	0.8235149032964166	2227	3.347720217034038	8	1666	3.2216749970707688	5	
017	1	1.0	Saege	Hammer	1277.07360097862	7.15310922402929	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
018	3	1.5	Saege	Hammer	2311.3982678994	7.746040476159173	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
019	3	1.0	Saege	Hammer	2243.33333333333	7.71616379987717	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
020	1	0.5	Saege	Hammer	1489.60606678426	7.306938072467662	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
021	2	1.5	Saege	Hammer	2146.09523893946	7.671871155972478	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
022	2	0.5	Saege	Werkzeug	1305.41126308604	7.175039163087278	0.5481045544147491	0.7949675303629284	11564	4.06310808299862	8	1666	3.2216749970707688	5	
023	3	1.5	Saege	Hammer	1362.08658730088	7.21750695667869	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
024	1	1.0	Saege	Hammer	1262.90476992491	7.1419612316193035	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
103	3	1.0	Saege	Hammer	2571.16017055074	7.852501358127206	0.7115675508975983	0.772488566820192	12572	4.099404372345543	6	1666	3.2216749970707688	5	
001	1	1.0	Saft	Wasser	1612.40260258308	7.386100645606246	0.6666598170995712	0.8019115187955731	213897	5.33020469344211	6	8303	3.919235037923251	4	
002	3	1.5	Saft	Fruchtsaft	1522.66667257625	7.328874993542162	0.683101087808609	0.672927016041901	624	2.795184589682424	10	8303	3.919235037923251	4	
004	3	0.5	Saft	Trauben	1796.5974062813	7.494206277991407	0.5281770825386047	0.701547320188902	4013	3.6034691597338386	7	8303	3.919235037923251	4	
005	2	1.0	Saft	Wein	1839.10389944243	7.5175773160971024	0.5890941023826599	0.6425837525973157	42145	4.624746058172765	4	8303	3.919235037923251	4	
006	1	1.0	Saft	Wasser	1856.66666666666	7.5270764989014225	0.6666598170995712	0.8019115187955731	213897	5.33020469344211	6	8303	3.919235037923251	4	
007	2	0.5	Saft	Bier	1966.62337892581	7.584581686801098	0.5412954092025757	0.7236960170458907	38562	4.5861595502940435	4	8303	3.919235037923251	4	
008	3	1.5	Saft	Wein	1896.66666666666	7.548380340282969	0.5890941023826599	0.6425837525973157	42145	4.624746058172765	4	8303	3.919235037923251	4	
009	1	1.5	Saft	Wasser	1296.66666666666	7.168323058942341	0.6666598170995712	0.8019115187955731	213897	5.33020469344211	6	8303	3.919235037923251	4	
010	2	1.0	Saft	Wasser	2523.93073370504	7.833968909137167	0.6666598170995712	0.8019115187955731	213897	5.33020469344211	6	8303	3.919235037923251	4	
011	3	0.5	Saft	Mineralwasser	3190.0	8.068089626278244	0.5064520239830017	0.6742898865921014	3829	3.583085366347688	13	8303	3.919235037923251	4	
013	2	0.5	Saft	Wasser	2163.33333333333	7.679867663840375	0.6666598170995712	0.8019115187955731	213897	5.33020469344211	6	8303	3.919235037923251	4	
014	3	1.5	Saft	Obst	2580.60605791988	7.856166987310719	0.49771273136138916	0.6186980390865362	15044	4.177363324750361	4	8303	3.919235037923251	4	
015	1	1.5	Saft	Most	2536.66666666666	7.8390003026381	0.8558705896139145	0.8257449115668067	2224	3.34713478291002	4	8303	3.919235037923251	4	
016	1	1.0	Saft	Wasser	2372.79653579881	7.772245866272957	0.6666598170995712	0.8019115187955731	213897	5.33020469344211	6	8303	3.919235037923251	4	
017	3	0.5	Saft	Nektar	2029.99999999999	7.61628356158038	0.6029740571975708	0.8205395433880992	1189	3.0751818546186915	6	8303	3.919235037923251	4	
018	2	1.0	Saft	Wasser	2163.33333333333	7.679867663840375	0.6666598170995712	0.8019115187955731	213897	5.33020469344211	6	8303	3.919235037923251	4	
019	2	0.5	Saft	Wasser	3763.33333333333	8.23332605505556	0.6666598170995712	0.8019115187955731	213897	5.33020469344211	6	8303	3.919235037923251	4	
020	3	1.5	Saft	Wasser	2448.36363475193	7.803583528882679	0.6666598170995712	0.8019115187955731	213897	5.33020469344211	6	8303	3.919235037923251	4	
021	1	1.0	Saft	Tee	1883.33333333333	7.54132936800718	0.5323679149150848	0.6398538642818283	26233	4.418847959250062	3	8303	3.919235037923251	4	
022	1	1.5	Saft	Sirup	2216.93939420801	7.704333843014002	0.42253291606903076	0.66274677567793	1225	3.0881360887005513	5	8303	3.919235037923251	4	
023	2	1.0	Saft	Limonade	2790.0	7.9341552335363215	0.5833142697811127	0.7657002339350987	1988	3.2984163800612945	8	8303	3.919235037923251	4	
024	3	0.5	Saft	Bier	1952.4545478721	7.5773546472022275	0.5412954092025757	0.7236960170458907	38562	4.5861595502940435	4	8303	3.919235037923251	4	
103	2	0.5	Saft	Wasser	1768.25974417388	7.478316514457404	0.6666598170995712	0.8019115187955731	213897	5.33020469344211	6	8303	3.919235037923251	4	
001	3	0.5	Salz	Pfeffer	1777.70563154302	7.483641205476953	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
002	2	1.0	Salz	Pfeffer	1291.24243203233	7.164134307632093	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
003	1	1.5	Salz	Pfeffer	1414.03896783115	7.2549123488014295	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
004	2	1.5	Salz	Pfeffer	998.419923589011	6.907175034261735	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
005	1	0.5	Salz	Pfeffer	889.792218843907	6.792111200324751	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
006	3	0.5	Salz	Pfeffer	1220.39827676379	7.107751609918373	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
007	1	1.5	Salz	Pfeffer	903.961049897616	6.807891903986566	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
008	2	1.0	Salz	Pfeffer	1022.03464201186	6.9305286285374805	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
009	3	1.0	Salz	Pfeffer	1073.98702254212	6.980063868435053	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
010	1	0.5	Salz	Pfeffer	1163.72295254895	7.060238528747905	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
011	2	1.5	Salz	Pfeffer	1239.29005150207	7.123100543747488	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
012	3	1.0	Salz	Pfeffer	1432.93074256943	7.2681747233192056	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
013	1	1.5	Salz	Pfeffer	1499.0519541534	7.3132550225927515	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
014	2	1.0	Salz	Pfeffer	927.575768320465	6.8336519803933795	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
015	3	1.0	Salz	Pfeffer	2887.59739741691	7.968526333682416	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
016	3	0.5	Salz	Pfeffer	1206.22944571008	7.096083298897451	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
017	2	1.5	Salz	Pfeffer	1154.27706517981	7.052095477461065	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
018	1	0.5	Salz	Pfeffer	771.718626729663	6.649914980679357	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
019	1	1.5	Salz	Zucker	1612.40260258308	7.386100645606246	0.5101377964019775	0.3895286547206287	22350	4.349277527467955	6	22641	4.354895604711061	4	
020	2	1.0	Salz	Pfeffer	1305.41126308604	7.175039163087278	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
021	3	0.5	Salz	Pfeffer	1362.08658730088	7.21750695667869	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
022	3	1.0	Salz	Zucker	1125.93940307239	7.0272607442467265	0.5101377964019775	0.3895286547206287	22350	4.349277527467955	6	22641	4.354895604711061	4	
023	1	0.5	Salz	Pfeffer	1943.00866050296	7.572507440001695	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
024	2	1.5	Salz	Pfeffer	1456.54546099227	7.28450910881353	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
103	1	1.5	Salz	Pfeffer	1215.67533307922	7.1038772809618695	0.4472385048866272	0.2510242251429159	10621	4.026165408839252	7	22641	4.354895604711061	4	
002	3	1.5	Schaedel	Kopf	1546.2813909991	7.344254728666438	0.5668982788920403	0.7966065573317735	158993	5.201378004016711	4	8997	3.9540977204791896	8	
003	2	0.5	Schaedel	Kopf	1522.66667257625	7.328874993542162	0.5668982788920403	0.7966065573317735	158993	5.201378004016711	4	8997	3.9540977204791896	8	
005	2	1.0	Schaedel	Knochen	2453.0865784365	7.805509905184984	0.6105577051639557	0.8460948383406872	20314	4.307795448115974	7	8997	3.9540977204791896	8	
006	1	1.0	Schaedel	Knochen	2339.73593000682	7.758220658909902	0.6105577051639557	0.8460948383406872	20314	4.307795448115974	7	8997	3.9540977204791896	8	
007	2	0.5	Schaedel	Becken	3170.9740184911	8.062109391829358	0.7649379521608353	0.8875274840101517	12175	4.085468969886672	6	8997	3.9540977204791896	8	
008	3	1.5	Schaedel	Knochen	3199.31168059852	8.071003484231765	0.6105577051639557	0.8460948383406872	20314	4.307795448115974	7	8997	3.9540977204791896	8	
010	2	1.0	Schaedel	Fuss	2268.89177473827	7.727487433012143	0.7619128860533237	0.8931914350857559	48623	4.686841750954282	4	8997	3.9540977204791896	8	
011	3	0.5	Schaedel	Wirbelsaeule	4003.33333333333	8.295132387053265	0.6377234011888504	0.8685776860192723	5070	3.705007959333336	12	8997	3.9540977204791896	8	
012	1	1.5	Schaedel	Arm	1909.94805471097	7.555354761615972	0.6807259321212769	0.8550819952072669	47214	4.67407079569366	3	8997	3.9540977204791896	8	
013	2	0.5	Schaedel	Knochen	1843.826843127	7.5201407001065705	0.6105577051639557	0.8460948383406872	20314	4.307795448115974	7	8997	3.9540977204791896	8	
014	3	1.5	Schaedel	Haare	1919.39394208011	7.5602856221423895	0.7274923473596573	0.8753414083178939	30620	4.4860051863622425	5	8997	3.9540977204791896	8	
015	1	1.5	Schaedel	ArmKnochen	1980.79220997952	7.591756870836732	0.7050462812185287	0.9587018217573353	24	1.3802112417116061	10	8997	3.9540977204791896	8	
016	1	1.0	Schaedel	Thorax	2245.27705631543	7.717029483129481	0.717144075781107	0.9425198141469395	324	2.510545010206612	6	8997	3.9540977204791896	8	
017	3	0.5	Schaedel	Ohr	2660.89610055756	7.886793967598888	0.6993050798773766	0.8663625047495551	21237	4.327093167048512	3	8997	3.9540977204791896	8	
018	2	1.0	Schaedel	Kopf	1744.64502575103	7.464879408599857	0.5668982788920403	0.7966065573317735	158993	5.201378004016711	4	8997	3.9540977204791896	8	
019	2	0.5	Schaedel	Knochen	2812.0302984638	7.942017579304158	0.6105577051639557	0.8460948383406872	20314	4.307795448115974	7	8997	3.9540977204791896	8	
020	3	1.5	Schaedel	Hals	3350.44587850475	8.117147137228045	0.6042433083057404	0.8253520527408236	28985	4.46217330470679	4	8997	3.9540977204791896	8	
021	1	1.0	Schaedel	Knochen	2604.22077634273	7.865272701591594	0.6105577051639557	0.8460948383406872	20314	4.307795448115974	7	8997	3.9540977204791896	8	
022	1	1.5	Schaedel	Brustkorb	2174.43290104688	7.684982958682037	0.6657067388296127	0.8622001787378997	1810	3.2576785748691846	9	8997	3.9540977204791896	8	
023	2	1.0	Schaedel	Knochen	2835.64501688665	7.95037730075032	0.6105577051639557	0.8460948383406872	20314	4.307795448115974	7	8997	3.9540977204791896	8	
024	3	0.5	Schaedel	Nase	2032.74459050979	7.617633998669742	0.6927537247538567	0.8498250977923409	38769	4.588484599044793	4	8997	3.9540977204791896	8	
103	2	0.5	Schaedel	Elle	2679.78787529584	7.893866013619617	0.971205591224134	0.9312695856525209	1499	3.1758016328482794	4	8997	3.9540977204791896	8	
002	1	0.5	Schaefer	Schafe	1579.34199679109	7.365396556263544	0.6052640974521637	0.8973000865694818	10504	4.021354713081423	6	8286	3.918344928962275	8	
004	1	1.0	Schaefer	Hund	1469.99999999999	7.293697720601431	0.6809889674186707	0.915537415974194	73302	4.865115824260695	4	8286	3.918344928962275	8	
005	3	1.5	Schaefer	Hirte	1470.71429204598	7.294183185372475	0.5926956832408905	0.9030078597320396	2569	3.4097641042663462	5	8286	3.918344928962275	8	
006	2	1.5	Schaefer	Bauer	3763.33333333333	8.23332605505556	0.48714354634284973	0.8424806063628787	18212	4.260357641636152	5	8286	3.918344928962275	8	
007	3	1.0	Schaefer	Tischler	3096.66666666666	8.038404418889227	0.6789450347423553	0.9123264060219183	1257	3.0993352776859577	8	8286	3.918344928962275	8	
009	2	0.5	Schaefer	Jaeger	1936.66666666666	7.5692397790332375	0.5634582415223122	0.8906350290298746	18860	4.27554168840131	6	8286	3.918344928962275	8	
010	3	1.5	Schaefer	Bauer	1923.33333333333	7.562334866392822	0.48714354634284973	0.8424806063628787	18212	4.260357641636152	5	8286	3.918344928962275	8	
011	1	1.0	Schaefer	Mueller	3841.63202170001	8.25391283310489	0.5216386988759041	0.8490628630962747	31953	4.504511639404632	7	8286	3.918344928962275	8	
013	3	1.0	Schaefer	Schaf	1853.27273049613	7.525247839134564	0.6122945547103882	0.9107179738401716	4737	3.6755033847279566	5	8286	3.918344928962275	8	
014	1	0.5	Schaefer	Hirte	1640.7402646905	7.40351209521674	0.5926956832408905	0.9030078597320396	2569	3.4097641042663462	5	8286	3.918344928962275	8	
015	2	0.5	Schaefer	Hund	1706.86147627447	7.442997268175699	0.6809889674186707	0.915537415974194	73302	4.865115824260695	4	8286	3.918344928962275	8	
016	2	1.5	Schaefer	Bauer	1376.25541835459	7.227847970528852	0.48714354634284973	0.8424806063628787	18212	4.260357641636152	5	8286	3.918344928962275	8	
017	1	1.0	Schaefer	Schaf	2216.66666666666	7.704210871073775	0.6122945547103882	0.9107179738401716	4737	3.6755033847279566	5	8286	3.918344928962275	8	
018	3	1.5	Schaefer	Hund	1843.33333333333	7.519873154229998	0.6809889674186707	0.915537415974194	73302	4.865115824260695	4	8286	3.918344928962275	8	
019	3	1.0	Schaefer	Hirte	3590.0	8.186185994226083	0.5926956832408905	0.9030078597320396	2569	3.4097641042663462	5	8286	3.918344928962275	8	
020	1	0.5	Schaefer	Tischler	3243.33333333333	8.084665163758382	0.6789450347423553	0.9123264060219183	1257	3.0993352776859577	8	8286	3.918344928962275	8	
021	2	1.5	Schaefer	Hirte	3243.33333333333	8.084665163758382	0.5926956832408905	0.9030078597320396	2569	3.4097641042663462	5	8286	3.918344928962275	8	
022	2	0.5	Schaefer	Beruf	1357.36364361631	7.214036051076648	0.7506629601120949	0.9080090196988071	51465	4.711511977111854	5	8286	3.918344928962275	8	
023	3	1.5	Schaefer	Jaeger	2117.75757683204	7.658585147208284	0.5634582415223122	0.8906350290298746	18860	4.27554168840131	6	8286	3.918344928962275	8	
103	3	1.0	Schaefer	Hund	2712.84848108783	7.906123010202524	0.6809889674186707	0.915537415974194	73302	4.865115824260695	4	8286	3.918344928962275	8	
002	1	0.5	Schaf	Ziege	1966.62337892581	7.584581686801098	0.5022676885128021	0.6865988870701036	4093	3.6120417446452695	5	4737	3.6755033847279566	5	
003	3	1.0	Schaf	Kuh	2643.33333333333	7.880174264633892	0.578048825263977	0.7558793088203041	11299	4.053040008642746	3	4737	3.6755033847279566	5	
005	3	1.5	Schaf	Rind	4063.61037487479	8.310073168648838	0.6097654402256012	0.7125375158571892	2110	3.3242824552976926	4	4737	3.6755033847279566	5	
006	2	1.5	Schaf	Hund	2736.66666666666	7.91486125507208	0.7099694311618805	0.7866983311020099	73302	4.865115824260695	4	4737	3.6755033847279566	5	
007	3	1.0	Schaf	Ziege	1168.44589623352	7.064285322648431	0.5022676885128021	0.6865988870701036	4093	3.6120417446452695	5	4737	3.6755033847279566	5	
008	1	0.5	Schaf	Wolf	2448.36363475193	7.803583528882679	0.6726311147212982	0.8106367977259255	26261	4.419311259689979	4	4737	3.6755033847279566	5	
009	2	0.5	Schaf	Wolf	1456.54546099227	7.28450910881353	0.6726311147212982	0.8106367977259255	26261	4.419311259689979	4	4737	3.6755033847279566	5	
010	3	1.5	Schaf	Kuh	1924.11688576468	7.562741964756263	0.578048825263977	0.7558793088203041	11299	4.053040008642746	3	4737	3.6755033847279566	5	
011	1	1.0	Schaf	Hund	2339.73593000682	7.758220658909902	0.7099694311618805	0.7866983311020099	73302	4.865115824260695	4	4737	3.6755033847279566	5	
012	2	0.5	Schaf	Ziege	941.744599374174	6.8487954075346	0.5022676885128021	0.6865988870701036	4093	3.6120417446452695	5	4737	3.6755033847279566	5	
013	3	1.0	Schaf	Schaefer	1924.11688576468	7.562741964756263	0.6122945547103882	0.9107179738401716	8286	3.918344928962275	8	4737	3.6755033847279566	5	
014	1	0.5	Schaf	Kuh	2500.31601528219	7.824572278466074	0.578048825263977	0.7558793088203041	11299	4.053040008642746	3	4737	3.6755033847279566	5	
015	2	0.5	Schaf	Ziege	2046.9134215635	7.624576710638603	0.5022676885128021	0.6865988870701036	4093	3.6120417446452695	5	4737	3.6755033847279566	5	
016	2	1.5	Schaf	Hund	1867.44156154984	7.5328599728409635	0.7099694311618805	0.7866983311020099	73302	4.865115824260695	4	4737	3.6755033847279566	5	
017	1	1.0	Schaf	Schaeferhund	1782.42857522759	7.486292956465533	0.6709543615579605	0.934006741713111	1806	3.256717745977487	12	4737	3.6755033847279566	5	
018	3	1.5	Schaf	Ziege	1324.30303782432	7.1893964200626215	0.5022676885128021	0.6865988870701036	4093	3.6120417446452695	5	4737	3.6755033847279566	5	
020	1	0.5	Schaf	Hund	3136.66666666666	8.051234702879109	0.7099694311618805	0.7866983311020099	73302	4.865115824260695	4	4737	3.6755033847279566	5	
021	2	1.5	Schaf	Ziege	2613.66666371187	7.868891897518042	0.5022676885128021	0.6865988870701036	4093	3.6120417446452695	5	4737	3.6755033847279566	5	
022	2	0.5	Schaf	Tier	1532.11255994539	7.3350553007982695	0.5233434736728668	0.7594160841437418	40723	4.609839764305466	4	4737	3.6755033847279566	5	
023	3	1.5	Schaf	Kuh	1527.38961626082	7.33196992168734	0.578048825263977	0.7558793088203041	11299	4.053040008642746	3	4737	3.6755033847279566	5	
024	1	1.0	Schaf	Kuh	2613.66666371187	7.868891897518042	0.578048825263977	0.7558793088203041	11299	4.053040008642746	3	4737	3.6755033847279566	5	
103	3	1.0	Schaf	Kuh	2769.52380530267	7.926791680691594	0.578048825263977	0.7558793088203041	11299	4.053040008642746	3	4737	3.6755033847279566	5	
002	3	1.5	Schiff	Boot	1234.5671078175	7.119285340276937	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
003	2	0.5	Schiff	Dampfer	1683.33333333333	7.429125116623797	0.549082487821579	0.7750407886423931	1360	3.1335389083702174	7	58314	4.7657728325091275	6	
004	3	0.5	Schiff	Ozean	1499.0519541534	7.3132550225927515	0.5260998010635376	0.7301899151592428	7991	3.902601130666531	5	58314	4.7657728325091275	6	
005	2	1.0	Schiff	Motorjacht	2070.0	7.635786861395584	0.6511728167533875	0.9801653728865132	37	1.568201724066995	10	58314	4.7657728325091275	6	
006	1	1.0	Schiff	Boot	1532.11255994539	7.3350553007982695	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
007	2	0.5	Schiff	Boot	1470.71429204598	7.294183185372475	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
008	3	1.5	Schiff	Boot	1305.41126308604	7.175039163087278	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
009	1	1.5	Schiff	Boot	1403.33333333333	7.2473179733109045	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
011	3	0.5	Schiff	Boot	1432.93074256943	7.2681747233192056	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
012	1	1.5	Schiff	Kahn	1229.99999999999	7.115582126184445	0.5772126913070679	0.8278294376991681	4410	3.6444385894678386	4	58314	4.7657728325091275	6	
013	2	0.5	Schiff	Boot	1509.99999999999	7.320526962272733	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
014	3	1.5	Schiff	Boot	1716.30736364361	7.4485128568998045	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
015	1	1.5	Schiff	Boot	1546.2813909991	7.344254728666438	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
016	1	1.0	Schiff	Auto	1650.18615205963	7.409249188660282	0.6649446487426758	0.7533893380268648	112757	5.052143512563366	4	58314	4.7657728325091275	6	
017	3	0.5	Schiff	Boot	1475.43723573055	7.297387191462673	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
018	2	1.0	Schiff	Boot	1291.24243203233	7.164134307632093	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
019	2	0.5	Schiff	Boot	1736.66666666666	7.460298496099992	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
020	3	1.5	Schiff	Boot	2339.73593000682	7.758220658909902	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
021	1	1.0	Schiff	Boot	1574.61905310652	7.362403523627418	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
022	1	1.5	Schiff	Boot	1508.49784152254	7.319532319217113	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
023	2	1.0	Schiff	Boot	1277.07360097862	7.15310922402929	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
024	3	0.5	Schiff	Boot	1588.78788416023	7.3713558801263455	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
103	2	0.5	Schiff	Boot	1390.0	7.237778191923443	0.5979799628257751	0.6051838037823694	29618	4.4715557287871635	4	58314	4.7657728325091275	6	
002	2	1.0	Schinken	Speck	1352.64069993174	7.210553056316402	0.4284401535987854	0.5196071869150387	4475	3.650793039651931	5	4282	3.6316466629584196	8	
003	1	1.5	Schinken	Fleisch	1489.60606678426	7.306938072467662	0.4760698080062866	0.6168910811368604	40853	4.6112239540289375	7	4282	3.6316466629584196	8	
